Date,Ticker,Buy Quant,Buy Price,Sell Quant,Sell Price,Px Close,Dolar Ref,Dolar Ref Last Month,Hold Pos,MtoM P&L,Gross P&L,Comm,Register Fee,Avg Weekly Traded Vol,Exc Fee,Net Prof Loss
30/12/2020,WDOF21,12.0,5192.25,12.0,5196.875,5197.0,5.1805,5.3539,0.0,0.0,555.0,2.4000000000000004,1.05,,29.682021600000002,522.9179784
